"codice";"descrizione";"prezzo";"punti"
"8051763003267";THE LIMONE LT1,5ID.NATURA;0.79;0.03950000000000000000
"8051763003274";THE VERDE LT1,5ID.NATURA;0.79;0.03950000000000000000
"8051763003403";TONNO NAT.Gr80x3PUROS;1.99;0.09950000000000000000
"8051763003410";SARDINE O.S.Gr120;0.95;0.04750000000000000000
"8051763003458";YOG.MAG.ASSOR.Gr125x8FATTORIA;2.39;0.11950000000000000000
"8051763003465";YOG.INT.ASSOR.Gr125x8FATTORIA;2.39;0.11950000000000000000
"8051763003502";YOG.INT.BIANCO Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003519";YOG.INT.FRAGOLA Gr150FATTORIA;0.39;0.01950000000000000000
"8051763003526";YOG.MAG.BIANCO Gr150FATTORIA;0.39;0.01950000000000000000
"8051763003595";YOG.INT.FR.BOSC.Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003601";YOG.INT.BANANA Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003618";YOG.INT.ALBICOC.Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003625";YOG.INT.CAFFE' Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003632";YOG.INT.COCCO Gr150FATTORIA;0.32;0.01600000000000000000
"8051763003649";YOG.INT.CEREALI Gr150FATTORIA;0.39;0.01950000000000000000
"8051763003663";BESCIAMELLA Ml200;0.85;0.04250000000000000000
"8051763003717";GINGER LT1,5SHOOT;0.65;0.03250000000000000000
"8051763003762";OLIVE V.SCH.CON.Gr100x2VAS.GU;1.19;0.05950000000000000000
"8051763003786";FUSILLI GR.500BON BONTÀ;1.19;0.05950000000000000000
"8051763003809";MANDORLE PELATE Gr100ID.NAT;1.49;0.07450000000000000000
"8051763003816";MANDORLE SGUSC.Gr100IDE.NAT.;1.69;0.08450000000000000000
"8051763003823";NOCCIOLE PEL.TOST.Gr100ID.NAT;1.79;0.08950000000000000000
"8051763003830";NOCCIOLE SGUSC.Gr100ID.NATURA;1.49;0.07450000000000000000
"8051763003847";NOCI SGUSC.MEZZE Gr70ID.NATUR;1.59;0.07950000000000000000
"8051763003885";CAMOMILLA SET.x20CARAVAN'S;0.69;0.03450000000000000000
"8051763003892";CAMOMILLA SOLUB.x14CARAVAN'S;0.89;0.04450000000000000000
"8051763003908";INFUSO FINOCCHIO x20CARAVAN'S;1.10;0.05500000000000000000
"8051763003915";INFUSO FR.MISTI x20CARAVAN'S;1.10;0.05500000000000000000
"8051763003922";TISANA RILASSANTE x20CARAVANS;1.10;0.05500000000000000000
"8051763003939";TISANA DOPO PASTO x20CARAVANS;1.10;0.05500000000000000000
"8051763003946";THE CARAVANS ENGLISH BREAK.x20;0.45;0.02250000000000000000
"8051763003960";THE SOLUB.Kg1LIMONE CARAVAN'S;2.79;0.13950000000000000000
"8051763003977";THE SOLUB.Kg1PESCA CARAVAN'S;2.79;0.13950000000000000000
"8051763003984";THE SOLUB.Gr90LIMONE CARAVANS;0.50;0.02500000000000000000
"8051763003991";THE SOLUB.Gr90PESCA CARAVAN'S;0.50;0.02500000000000000000
"8051763004004";SPECK GR.100SALUMERIA&SALUMER;2.19;0.10950000000000000000
"8051763004035";SALAME UNGHERESE GR.120STRAFE;2.19;0.10950000000000000000
"8051763004059";PROSC.COTTO Gr120A.Q.LIGHT ST;2.29;0.11450000000000000000
"8051763004066";SALAME MILANO GR.120STRAFETTE;1.89;0.09450000000000000000
"8051763004080";PORCHETTA GR.120STRAFETTE;2.19;0.10950000000000000000
"8051763004097";TACCHINO LIGHT GR.120STRAFETT;2.19;0.10950000000000000000
"8051763004134";SALAME MILANO GR.70SALUMERIA&;1.29;0.06450000000000000000
"8051763004141";SALAME UNGHERESE GR.70SALUMER;1.29;0.06450000000000000000
"8051763004172";SALAME NAPOLI GR.70SALUMERIA&;1.29;0.06450000000000000000
"8051763004196";PROSC.CRUDO GR.100SALUMERIA&S;2.19;0.10950000000000000000
"8051763004257";PANCETTA GR.100SALUMERIA&SALU;1.69;0.08450000000000000000
"8051763004264";PROSC.COTTO Gr100SALUMERIA&S;1.59;0.07950000000000000000
"8051763004271";MORTADELLA Gr100SALUMERIA&SA;1.09;0.05450000000000000000
"8051763004295";FETTINE Gr75x2COT.TOAST SALUM;1.89;0.09450000000000000000
"8051763004318";TONNO O.O.Gr240PUROS;2.49;0.12450000000000000000
"8051763004332";TONNO O.S.Gr80x3PUROS;2.39;0.11950000000000000000
"8051763004356";FIL.SGOMBRO Gr190O.O.LA DISP.;3.39;0.16950000000000000000
"8051763004363";MIELE M.FIORI Gr500ID.NATUR;3.99;0.19950000000000000000
"8051763004387";MIELE ARANCIO Gr500ID.NATUR;4.99;0.24950000000000000000
"8051763004431";CACAO AMARO Gr250CARAVAN'S;2.19;0.10950000000000000000
"8051763004448";CACAO DOLCE Gr250CARAVAN'S;1.59;0.07950000000000000000
"8051763004455";THE VERDE x20FL CARAVAN'S;0.79;0.03950000000000000000
"8051763004462";CAFFE'ISTANT.Gr100VETRO PASSI;2.59;0.12950000000000000000
"8051763004486";CARTA IGx102V.135ST.gr.518FLO;2.09;0.10450000000000000000
"8051763004493";ASCIUG.x4BIA.2V.FLORRY gr464;1.95;0.09750000000000000000
"8051763004516";TOV.x40COL.MIS.38x38g188FLOR;1.39;0.06950000000000000000
"8051763004530";TOVAGL.x40DEC.38x38G.188FLO;1.29;0.06450000000000000000
"8051763004547";FAZZOLETTI PROF.x10FLORRY;1.29;0.06450000000000000000
"8051763004554";FAZZOLETTI x15FLORRY;1.75;0.08750000000000000000
"8051763004561";VELINE MULTIUSO x100FLORRY;1.19;0.05950000000000000000
"8051763004578";POLPA FR.MELA Gr100ID.NATUR;0.39;0.01950000000000000000
"8051763004585";POLPA FR.PERA Gr100ID.NATUR;0.39;0.01950000000000000000
"8051763004592";POLPA FR.MELA/BANANA Gr100IDE;0.39;0.01950000000000000000
"8051763004608";POLPA FR.MELA/PRUGNA Gr100IDE;0.39;0.01950000000000000000
"8051763004615";POLPA FR.MELA/PESCA Gr100ID.N;0.39;0.01950000000000000000
"8051763004677";CONF.EXTRA FRAG.Gr350ID.NATUR;1.79;0.08950000000000000000
"8051763004684";CONF.EXTRA CILIE.Gr350ID.NATU;1.39;0.06950000000000000000
"8051763004691";CONF.EXTRA ALBIC.Gr350ID.NATU;1.39;0.06950000000000000000
"8051763004707";CONF.EXTRA F.BOSCO Gr350ID.NA;1.69;0.08450000000000000000
"8051763004714";PREP.BASE FRUT.LIGHT.ALB.310g;1.79;0.08950000000000000000
"8051763004721";PREP.BASE FRUT.LIGHT.FRAG.310g;1.79;0.08950000000000000000
"8051763004738";PREP.BASE FRUT.LIGHT.CIL.310g;1.79;0.08950000000000000000
"8051763004769";MARM.ARANCE35% Gr350ID.NATUR;1.39;0.06950000000000000000
"8051763004820";BURRO Gr500N.TITA;4.89;0.24450000000000000000
"8051763004950";THE LIMONE cl50PET ID..ATUR;0.42;0.02100000000000000000
"8051763004967";THE PESCA cl50PET ID.NATURA;0.42;0.02100000000000000000
"8051763004974";THE VERDE cl50PET ID.NATURA;0.42;0.02100000000000000000
"8051763004981";ORZO & CAFFE'Gr125CARAVAN BAR;1.55;0.07750000000000000000
"8051763004998";PREP.xBEV.AL CIOCC.Gr500M.SPI;2.49;0.12450000000000000000
"8051763005001";CAPPUCCINO SOLUB.Gr250CARAVAN;2.29;0.11450000000000000000
"8051763005018";FRUTTOSIO Gr500CARAVANS BARAT;2.89;0.14450000000000000000
"8051763005025";CAFFE'& GINS.Gr100x5BS CARAVA;1.49;0.07450000000000000000
"8051763005032";CAFFE'MACINATO Gr250;1.59;0.07950000000000000000
"8051763005049";CAFFE'GRANI Kg1;6.19;0.30950000000000000000
"8051763005650";ORZO MAC.Gr500CARAVAN'S;1.39;0.06950000000000000000
"8051763005667";BICARBONATO Gr500CARAVANS;1.05;0.05250000000000000000
"8051763005728";ORZO SOL.Gr200CARAVAN'S;1.69;0.08450000000000000000
"8051763005735";EFFERV.GRAN.VET.Gr250CARAVANS;1.79;0.08950000000000000000
"8051763005759";DOLCIF.x300COMPR.CARAVAN'S;1.19;0.05950000000000000000
"8051763005766";DOLCIF.x60BUST.CARAVAN'S;1.19;0.05950000000000000000
"8051763005803";LATTE P.S.Lt1A.DIGER.N.TITA;1.35;0.06750000000000000000
"8051763005834";LATTE P.S.Lt1100% ITAL.N.TITA;1.19;0.05950000000000000000
"8051763005841";LATTE INT.Lt1100% ITAL.N.TITA;1.35;0.06750000000000000000
"8051763005889";VINO R.BRICK Lt1SANG.IGT T.BA;1.85;0.09250000000000000000
"8051763005896";VINO B.BRICK Lt1TREB.IGT T.DI;1.85;0.09250000000000000000
"8051763005902";VINO R.LAMB.AMAB.LT1,5BACCOLI;3.39;0.16950000000000000000
"8051763005919";VINO R.LAMB.SECC.LT1,5BACCOLI;3.39;0.16950000000000000000
"8051763005926";VINO R.SANGIOV.IGT LT1,5BACCO;3.19;0.15950000000000000000
"8051763005933";VINO B.TREBB.IGT LT1,5BACCOLI;3.19;0.15950000000000000000
"8051763005995";ARACHIDI GUSCIO Gr250ID.NATUR;1.39;0.06950000000000000000
"8051763006039";UVA SULTANINA Gr250ID.NATURA;1.49;0.07450000000000000000
"8051763006053";ARACHIDI GUSCIO Gr500ID.NATUR;2.49;0.12450000000000000000
"8051763006077";PISTACCHI TOST.Gr250ID.NATURA;4.89;0.24450000000000000000
"8051763006114";BURRO Gr125LA DISPENSA N.TITA;1.69;0.08450000000000000000
"8051763006121";BURRO Gr10,4x12PORZION.N.TITA;1.79;0.08950000000000000000
"8051763006138";CEREALI C.FLAKES Gr375I.DISC.;1.55;0.07750000000000000000
"8051763006145";CEREALI C.FLAKES Gr375MR.SPIK;1.79;0.08950000000000000000
"8051763006152";ANELLINI MIELE Gr375MR.SPIKE;2.09;0.10450000000000000000
"8051763006169";BRAN FLAKES CIOCC.Gr375MR.SPI;2.39;0.11950000000000000000
"8051763006176";BRAN STICK CRUS/FRU.Gr375MR.S;1.89;0.09450000000000000000
"8051763006183";CEREALI RIS/FRU.INT.Gr375MR.S;2.19;0.10950000000000000000
"8051763006190";CEREALI MULTIG.F.RO.Gr300MR.S;2.49;0.12450000000000000000
"8051763006213";PALLINE CH.CEREALS Gr375M.SPI;2.29;0.11450000000000000000
"8051763006220";PETALI CHOCO SMILE Gr375M.SPI;2.09;0.10450000000000000000
"8051763006237";RICE CRISPIES CIOCC.Gr375M.SP;2.09;0.10450000000000000000
"8051763006244";MUESLI CROCC.UVET/NOCC.Gr375M;2.19;0.10950000000000000000
"8051763006251";MUESLI CROCC.C/CIOC.Gr375MR.S;2.19;0.10950000000000000000
"8051763006268";BARR.CEREA.C/MIRT.X6G.126MR.S;1.49;0.07450000000000000000
"8051763006275";BARR.CEREA.C/CIOC.X6G.126MR.S;1.49;0.07450000000000000000
"8051763006299";POLLO ARROSTO GR.120STRAFETTE;1.89;0.09450000000000000000
"8051763006305";PANCETTA COPP.GR.100STRAFETTE;2.29;0.11450000000000000000
"8051763006312";PISELLI FINI Gr400I CAMPAGNOL;0.99;0.04950000000000000000
"8051763006329";PISELLI FINI Gr150x3CAMPAGNOL;2.09;0.10450000000000000000
"8051763006343";FAGIOLINI FINI Gr400I CAMPAGN;0.89;0.04450000000000000000
"8051763006381";COCKTAIL MISTO Gr200ID.NATU;1.99;0.09950000000000000000
"8051763006442";PINOLI SGUSC.Gr100ID.NATURA;4.99;0.24950000000000000000
"8051763006466";EMMENTAL BAVARESE Gr400N.TITA;3.99;0.19950000000000000000
"8051763006596";FETTINE x40Gr800N.TITA;4.29;0.21450000000000000000
"8051763006619";STRACCHINO Gr100N.TITA;1.09;0.05450000000000000000
"8051763006688";GORGONZ.DOP DOLCE Gr200N.TITA;2.19;0.10950000000000000000
"8051763006701";MASCARP.E GORGOZ. Gr200N.TITA;2.79;0.13950000000000000000
"8051763006794";PANBAULET BIANCO Gr400FIORDIF;1.19;0.05950000000000000000
"8051763006800";PANBAUL.8CEREALI Gr400FIORDI;1.19;0.05950000000000000000
"8051763006817";PANBAUL.INTEGRA.Gr400FIORDIFO;1.29;0.06450000000000000000
"8051763006824";PANBAUL.GR.DURO Gr400FIORDIF;1.29;0.06450000000000000000
"8051763006831";PANE TRAMEZZINO Gr250FIORDIFO;1.35;0.06750000000000000000
"8051763006879";HOT DOG x4Gr250FIORDIFORNO;1.09;0.05450000000000000000
"8051763006893";DADI x10CLASS.Gr110I GUSTAIO;0.65;0.03250000000000000000
"8051763006909";DADI x20CLASS.Gr220I GUSTAIO;0.99;0.04950000000000000000
"8051763006916";DADI x10VEGET.Gr110I GUSTAIO;0.65;0.03250000000000000000
"8051763007111";INSAP.ARROSTI&PATATE Gr120GUS;1.09;0.05450000000000000000
"8051763007135";GRANULARE CLASS.Gr250I GUSTAI;1.49;0.07450000000000000000
"8051763007142";GRANULARE VEGET.Gr250I GUSTAI;1.49;0.07450000000000000000
"8051763007159";PIZZA MARGHERITA Gr280STRAPIZ;1.79;0.08950000000000000000
"8051763007166";PIZZA MARGHERITAx3Gr960STRAP;4.59;0.22950000000000000000
"8051763007227";MAIONESE ml150TUBO I GUSTAIOL;1.05;0.05250000000000000000
"8051763007234";MAIONESE ml500I GUSTAIOLI;2.09;0.10450000000000000000
"8051763007258";PASSATA LT1BRIK I CAMPAGNOLI;0.89;0.04450000000000000000
"8051763007265";SALMONE NORV.AFF.Gr150PUROS;5.19;0.25950000000000000000
"8051763007272";SALMONE NORV.AFF.Gr50PUROS;2.19;0.10950000000000000000
"8051763007289";RUM BIANCO37,5CL70ANTIG.VEL;5.79;0.28950000000000000000
"8051763007296";RUM SCURO38°cl70ANTIGUO VELE;6.29;0.31450000000000000000
"8051763007319";SAMBUCA cl7038°VILLA MAESTRIN;5.99;0.29950000000000000000
"8051763007326";CREMA AL WHISKY cl7017°CASTLE;4.59;0.22950000000000000000
"8051763007333";LIMONCELLO cl7025°V.ERBORISTA;4.45;0.22250000000000000000
"8051763007357";GRAPPA BIANCA cl7038°A.DISTIL;6.29;0.31450000000000000000
"8051763007395";SCOTCH WHISKY Cl7040°GLENGLOV;6.89;0.34450000000000000000
"8051763007401";NAPOLEON GRAN R. cl7036°;5.79;0.28950000000000000000
"8051763007418";AMARO cl70VECCH.ERBORISTA21°;4.39;0.21950000000000000000
"8051763007432";APERIT.Cl7011° ital;3.49;0.17450000000000000000
"8051763007456";VODKA BIANCA cl70IVANOV37.5°;5.99;0.29950000000000000000
"8051763007463";VODKA BIANCA LT1IVANOV37.5°;7.89;0.39450000000000000000
"8051763007470";CREMA DI LIMONE17°cl50CREMEL;4.79;0.23950000000000000000
"8051763007487";AMARETTO ORIGINALE cl7021.5°;4.79;0.23950000000000000000
"8051763007494";ANICE FORTE cl7040°;6.19;0.30950000000000000000
"8051763007500";VODKA PESCA18°cl70IVANOV;4.29;0.21450000000000000000
"8051763007517";VODKA FRAGOLA18°cl70IVANOV;4.29;0.21450000000000000000
"8051763007524";VODKA MELONE18°cl70IVANOV;4.29;0.21450000000000000000
"8051763007531";VODKA MENTA18°cl70IVANOV;4.29;0.21450000000000000000
"8051763007548";VODKA LIMONE18°cl70IVANOV;4.29;0.21450000000000000000
"8051763007555";MARASCHINO24°cl50LIQ.DEL SOL;3.69;0.18450000000000000000
"8051763007579";LIQUORE LIQUIRIZIA25°cl50REG;4.99;0.24950000000000000000
"8051763007586";GRAPPA cl50BARRIQ.40°V.ADRIAN;6.29;0.31450000000000000000
"8051763007593";GRAPPA cl50CHIANTI F.40°V.ADR;6.79;0.33950000000000000000
"8051763007609";GRAPPA cl50CHARD/PIN.40°V.ADR;6.29;0.31450000000000000000
"8051763007623";AMERICAN WHISKY cl7040°S.ROAD;6.59;0.32950000000000000000
"8051763007630";BRANDY cl70GRAPPOLO UVA36°;6.39;0.31950000000000000000
"8051763007647";FERNET MILANO cl7040°;5.89;0.29450000000000000000
"8051763007654";APERIT.VINO BIANCO14.4°LT1AP;2.59;0.12950000000000000000
"8051763007661";APERIT.VINO ROSSO14.4°LT1APE;2.59;0.12950000000000000000
"8051763007760";SEMI DI ZUCCA Gr200ID.NATUR;1.69;0.08450000000000000000
"8051763007791";CECI TOSTATI Gr250ID.NATURA;1.39;0.06950000000000000000
"8051763007807";MAIS TOSTATO Gr175ID.NATURA;1.09;0.05450000000000000000
"8051763007821";SALV.x20BABY POCKET POPPIS;0.65;0.03250000000000000000
"8051763007845";SALV.x20MULTIUSO POCKET HYDRA;0.65;0.03250000000000000000
"8051763007869";SALV.x20INTIME CALENDULA LILE;0.85;0.04250000000000000000
"8051763007876";CREMA VEGETALE Ml200NONNA TIT;0.69;0.03450000000000000000
"8051763007883";KETCHUP Ml540SQUEEZ.I GUSTAIO;1.49;0.07450000000000000000
"8051763007890";PESTO GENOVESE Gr190I GUSTAIO;1.69;0.08450000000000000000
"8051763007906";PESTO GENOV.S/AGL.Gr190I GUST;1.49;0.07450000000000000000
"8051763007913";PLUMCAKE Gr410x10C.CACAO M.SPI;2.29;0.11450000000000000000
"8051763007937";PLUMCAKE Gr350x10YOGURT M.SPIK;1.89;0.09450000000000000000
"8051763007944";TRECCINE ZUCCH.x8Gr336MR.SPI;2.19;0.10950000000000000000
"8051763007951";CROISS.ZUCCH.x10Gr400MR.SPIK;2.19;0.10950000000000000000
"8051763007968";CROISS.CREM.x8Gr40024% MR.SP;2.19;0.10950000000000000000
"8051763007975";CROISS.CIOC.x8Gr40024% MR.SP;2.19;0.10950000000000000000
"8051763007982";CROISS.ALB.x8Gr40024% MR.SPI;2.19;0.10950000000000000000
"8051763007999";CROISS.CIL.x8Gr40024% MR.SPI;2.19;0.10950000000000000000
"8051763008057";CROISS.INT.C/Z.CAN.x6G240MR.S;1.59;0.07950000000000000000
"8051763008163";TORTA CIOCCOLATO Gr400PREM FI;3.39;0.16950000000000000000
"8051763008187";CROSTATA GIANDUIA Gr350F.FORN;1.99;0.09950000000000000000
"8051763008194";CROSTATA ALBICOC.Gr350F.FORNO;1.69;0.08450000000000000000
"8051763008200";CROSTATA CILIEG.Gr350F.FORNO;1.69;0.08450000000000000000
"8051763008286";GELATO BISC.PANNA Gr400x8GELA;2.69;0.13450000000000000000
"8051763008293";GELATO COPPA CAFF.x4gr280GELA;2.19;0.10950000000000000000
"8051763008323";MAIONESE ml300SQUEEZER I GUST;1.59;0.07950000000000000000
"8051763008347";WAFER CACAO Gr175FIORDIFORNO;0.95;0.04750000000000000000
"8051763008354";WAFER NOCCIOLA Gr175FIORDIFOR;0.99;0.04950000000000000000
"8051763008361";WAFER VANIGLIA Gr175FIORDIFOR;0.99;0.04950000000000000000
"8051763008378";WAFER CACAO Gr400FIORDIFORNO;1.99;0.09950000000000000000
"8051763008385";WAFER NOCCIOLA Gr400FIORDIFOR;1.99;0.09950000000000000000
"8051763008392";WAFER VANIGLIA Gr400FIORDIFOR;1.99;0.09950000000000000000
"8051763008408";BISC.I FORNINI Gr200FIORDIFOR;1.69;0.08450000000000000000
"8051763008477";BISC.FROLL.Kg1CLASS.FIORDIFOR;2.59;0.12950000000000000000
"8051763008484";BISC.FROLL.Kg1CACAO FIORDIFOR;2.89;0.14450000000000000000
"8051763008491";BISC.FROLL.Gr700C/GOC.CIO.FIO;2.49;0.12450000000000000000
"8051763008507";BISC.FROLL.Gr700PANNA FIORDIF;2.29;0.11450000000000000000
"8051763008514";BISC.FROLL.Gr700CAC/NOCC.FIOR;2.49;0.12450000000000000000
"8051763008521";BISC.FROLL.Gr700PAN/CAC.FIORD;2.99;0.14950000000000000000
"8051763008538";BISC.FROLL.Gr700UOVO FIORDIFO;2.19;0.10950000000000000000
"8051763008545";BISC.FROLL.Gr700LAT/RISO FIOR;2.29;0.11450000000000000000
"8051763008552";BISC.FROLL.Gr700C/ZUCCH.FIORD;2.19;0.10950000000000000000
"8051763008569";BISC.FROLL.Gr700INTEGR.FIORDI;2.49;0.12450000000000000000
"8051763008620";BISC.FROLL.Gr400C/GLASSA FIOR;1.49;0.07450000000000000000
"8051763008651";BISC.CER.FIBRA250gX2FIORDIFO;1.89;0.09450000000000000000
"8051763008668";BISC.CER.Gr250FIBRA/FRUT.FIOR;1.29;0.06450000000000000000
"8051763008705";RICOTTA FRESCA GR.500P.F.NONN;3.99;0.19950000000000000000
"8051763008712";PARM.REGG.DOP GRA.Gr100N.TITA;1.89;0.09450000000000000000
"8051763008743";FORM.MIX GRATT.GR.500N.TITA;4.99;0.24950000000000000000
"8051763008767";SCIROPPO MENTA cl70;2.19;0.10950000000000000000
"8051763008774";SCIROPPO AMARENA cl70;2.19;0.10950000000000000000
"8051763008804";SCIROPPO ARANCIA cl70;2.19;0.10950000000000000000
"8051763008828";SCIROPPO LIMONE cl70;2.19;0.10950000000000000000
"8051763008965";BISC.RIP.CACAO Gr150FIORDIFOR;1.59;0.07950000000000000000
"8051763008972";BISC.RIP.NOCCI.Gr150FIORDIFOR;1.59;0.07950000000000000000
"8051763009023";SUGO AMATRICIANA Gr350I CAMPA;1.39;0.06950000000000000000
"8051763009030";SUGO ARRABBIATA Gr350I CAMPAG;1.09;0.05450000000000000000
"8051763009047";SUGO BASILICO Gr350I CAMPAGNO;1.09;0.05450000000000000000
"8051763009061";AMIDO DI MAIS Gr250V.DEI MULI;1.05;0.05250000000000000000
"8051763009078";LIEVITO x4Gr64PER DOLC.CARAV;0.69;0.03450000000000000000
"8051763009122";PREP.xBUDINO CIOCC.Gr96FIORDI;1.09;0.05450000000000000000
"8051763009139";PREP.xBUDINO VANIG.Gr70FIORDI;0.89;0.04450000000000000000
"8051763009146";PREP.xCREME CARAM.Gr190FIORDI;1.29;0.06450000000000000000
"8051763009153";PREP.xPANNA COTTA Gr95FIORDIF;1.15;0.05750000000000000000
"8051763009160";PREP.xTORTE CIOCC.Gr460FIORDI;1.75;0.08750000000000000000
"8051763009177";PREP.xTORTE MARGH.Gr440FIORDI;1.59;0.07950000000000000000
"8051763009207";PINOLI Gr40ID.NATURA;2.39;0.11950000000000000000
"8051763009214";PIADINA CLASS.Gr110x3FIORDIFO;1.19;0.05950000000000000000
"8051763009221";PIADINA EVO Gr110x3FIORDIFORN;1.29;0.06450000000000000000
"8051763009320";FETTE BISC.x36Gr324FIORDIFOR;1.45;0.07250000000000000000
"8051763009337";FETTE BISC.x36INT.Gr324FIORD;1.29;0.06450000000000000000
"8051763009344";FETTE BISC.x72Gr648FIORDIFOR;2.09;0.10450000000000000000
"8051763009351";FETTE BISC.x36CER.Gr324FIORD;1.69;0.08450000000000000000
"8051763009368";FETTE BISC.x36MALTO Gr324FIO;1.49;0.07450000000000000000
"8051763009498";BASE X PIZZA GR.400RETT. BON.;1.55;0.07750000000000000000
"8051763009504";PASTA BRISEE Gr230BON BONTÀ;1.15;0.05750000000000000000
"8051763009511";PASTA SFOG.RET.GR265BON BONTA;1.15;0.05750000000000000000
"8051763009528";PATAT.STICK KG1(FRI/FOR)IGELA;2.59;0.12950000000000000000
"8051763009535";MINI BRUSCHETTE CLASS.Gr150FI;1.29;0.06450000000000000000
"8051763009542";PAT.STICK KG2,5(FRI/FOR)IGELA;5.99;0.29950000000000000000
"8051763009559";CROCCHETTE DI PATATE KG1IGELA;2.69;0.13450000000000000000
"8051763009566";PATAT.SPICCHI C/ROSM.KG1IGELA;3.29;0.16450000000000000000
"8051763009610";PIAD.FR.CLAS.IGP Gr600BB LDIS;2.49;0.12450000000000000000
"8051763009627";PIAD.FR.OLIO IGP Gr360LA DIS;1.69;0.08450000000000000000
"8051763009672";FARRO PERLATO Gr500I CAMPAGNO;1.29;0.06450000000000000000
"8051763009740";ORZO PERLATO Gr500I CAMPAGNOL;0.75;0.03750000000000000000
"8051763009764";ZUPPA DI FARRO Gr500I CAMPAGN;1.19;0.05950000000000000000
"8051763009771";ZUPPA MISTO CEREALI Gr500I CA;1.19;0.05950000000000000000
"8051763009788";ZUPPA LEGUMI E CER.Gr350B.BON;1.79;0.08950000000000000000
"8051763009795";RISO E GR.SARACENO Gr350B.BON;1.99;0.09950000000000000000
"8051763009801";ZUPPA ORZO Gr350B.BONTA';1.99;0.09950000000000000000
"8051763009818";BULGUR E QUINOA Gr350B.BONTA';1.79;0.08950000000000000000
"8051763009825";PANGRATTATO Gr500FIORDIFORNO;1.15;0.05750000000000000000
"8051763009832";MINI BRUSCHETTE ROSMA.Gr150FI;1.29;0.06450000000000000000
"8051763009849";HAMBURGER PROSC/PR.MOZZ.GR.150;1.69;0.08450000000000000000
"8051763009856";FILACCI DI SPECK GR.90SALUMER;2.09;0.10450000000000000000
"8051763009863";PANCETTA BACON GR.70SALUMERIA;1.59;0.07950000000000000000
"8051763009870";MUFFIN CIOCC.Gr300x4MR.SPIKE;1.99;0.09950000000000000000
"8051763009887";MUFFIN STRAC.Gr300x4MR.SPIKE;2.09;0.10450000000000000000
"8051763009894";WAFFLES Gr250FIOR DI FORNO;1.69;0.08450000000000000000
"8051763009900";SALSA4FORMAGGI Gr130B.BONTA;1.49;0.07450000000000000000
"8051763009917";SALSA ALLE NOCI Gr130B.BONTA';1.49;0.07450000000000000000
"8051763009924";SALSA AI FUNGHI Gr130B.BONTA';1.49;0.07450000000000000000
"8051763009931";PESTO GENOV.C/AGLIO Gr130BON;1.39;0.06950000000000000000
"8051763009948";PESTO GENOV.S/AGLIO Gr130BON;1.39;0.06950000000000000000
"8051763009955";INS.RUSSA Gr200BON BONTA';0.99;0.04950000000000000000
"8051763009962";INS.CAPRICC.Gr200BON BONTA';1.19;0.05950000000000000000
"8051763009993";FAGIOLI & TONNO Gr160PUROS;1.29;0.06450000000000000000
"8051763010005";PISELLI & TONNO Gr160PUROS;1.29;0.06450000000000000000
"8051763010012";MANDORLE SGUSC.Gr200IDE.NAT.;2.59;0.12950000000000000000
"8051763010029";GALLETTE BIO FARRO Gr120MR.SP;1.29;0.06450000000000000000
"8051763010036";GALLETTE BIO RISO Gr120MR.SPI;0.99;0.04950000000000000000
